Invoice_ID,Branch,City,Product_Line,Unit_Price,Quantity,Total_Sales,Date,Payment
INV0839,Hyderabad Branch,Hyderabad,Beauty & Personal Care,6380.72,4,25522.88,2026-02-07,Debit Card
INV0840,Hyderabad Branch,Hyderabad,Beauty & Personal Care,2335.54,3,7006.62,2026-05-29,Credit Card
INV0841,Mumbai Branch,Mumbai,Electronics,51445.94,1,51445.94,2026-12-28,UPI
INV0842,Bangalore Branch,Bangalore,Clothing,7819.89,2,15639.78,2026-05-23,Debit Card
INV0843,Hyderabad Branch,Hyderabad,Electronics,49225.0,2,98450.0,2026-08-29,Debit Card
INV0844,Hyderabad Branch,Hyderabad,Sports & Fitness,12280.14,1,12280.14,2026-02-28,Credit Card
INV0845,Mumbai Branch,Mumbai,Electronics,71965.36,2,143930.72,2026-09-23,Credit Card
INV0846,Chennai Branch,Chennai,Home Appliances,25908.86,2,51817.72,2026-04-11,Cash
INV0847,Delhi Branch,Delhi,Groceries,3674.98,3,11024.94,2026-07-28,Credit Card
INV0848,Pune Branch,Pune,Home Appliances,35567.02,1,35567.02,2026-11-18,Credit Card
INV0849,Mumbai Branch,Mumbai,Groceries,1219.52,4,4878.08,2026-08-30,UPI
INV0850,Chennai Branch,Chennai,Beauty & Personal Care,2338.12,3,7014.36,2026-06-23,Debit Card
INV0851,Mumbai Branch,Mumbai,Groceries,2148.88,3,6446.64,2026-03-11,Debit Card
INV0852,Mumbai Branch,Mumbai,Sports & Fitness,5770.65,2,11541.3,2026-05-05,Debit Card
INV0853,Bangalore Branch,Bangalore,Clothing,4590.89,3,13772.67,2026-11-06,UPI
INV0854,Chennai Branch,Chennai,Beauty & Personal Care,3188.59,1,3188.59,2026-03-20,Debit Card
INV0855,Mumbai Branch,Mumbai,Beauty & Personal Care,4870.53,3,14611.59,2026-08-28,UPI
INV0856,Hyderabad Branch,Hyderabad,Sports & Fitness,4631.83,1,4631.83,2026-06-27,UPI
INV0857,Bangalore Branch,Bangalore,Groceries,4031.24,2,8062.48,2026-04-28,Cash
INV0858,Bangalore Branch,Bangalore,Groceries,2215.8,3,6647.4,2026-09-19,Debit Card
INV0859,Delhi Branch,Delhi,Groceries,3545.91,3,10637.73,2026-05-13,UPI
INV0860,Hyderabad Branch,Hyderabad,Groceries,453.14,1,453.14,2026-04-15,Debit Card
INV0861,Bangalore Branch,Bangalore,Home Appliances,24028.3,3,72084.9,2026-07-13,Debit Card
INV0862,Bangalore Branch,Bangalore,Sports & Fitness,855.92,2,1711.84,2026-10-04,Cash
INV0863,Bangalore Branch,Bangalore,Sports & Fitness,13615.43,4,54461.72,2026-11-12,Debit Card
INV0864,Hyderabad Branch,Hyderabad,Clothing,4321.41,5,21607.05,2026-08-18,Credit Card
INV0865,Mumbai Branch,Mumbai,Home Appliances,47513.39,3,142540.17,2026-08-30,Debit Card
INV0866,Chennai Branch,Chennai,Beauty & Personal Care,2660.58,5,13302.9,2026-10-15,Credit Card
INV0867,Bangalore Branch,Bangalore,Sports & Fitness,11406.98,1,11406.98,2026-04-09,Debit Card
INV0868,Bangalore Branch,Bangalore,Electronics,19898.16,2,39796.32,2026-04-02,Cash
INV0869,Mumbai Branch,Mumbai,Clothing,7555.32,4,30221.28,2026-06-26,UPI
INV0870,Mumbai Branch,Mumbai,Beauty & Personal Care,3789.63,3,11368.89,2026-08-19,Credit Card
INV0871,Bangalore Branch,Bangalore,Groceries,1884.61,1,1884.61,2026-08-24,Cash
INV0872,Mumbai Branch,Mumbai,Clothing,2683.17,3,8049.51,2026-02-26,Debit Card
INV0873,Chennai Branch,Chennai,Sports & Fitness,2496.97,4,9987.88,2026-10-12,Credit Card
INV0874,Delhi Branch,Delhi,Sports & Fitness,2661.62,4,10646.48,2026-05-13,Credit Card
INV0875,Pune Branch,Pune,Sports & Fitness,19981.09,2,39962.18,2026-11-17,Credit Card
INV0876,Chennai Branch,Chennai,Beauty & Personal Care,3357.25,2,6714.5,2026-09-22,Credit Card
INV0877,Delhi Branch,Delhi,Groceries,59.55,4,238.2,2026-12-25,Credit Card
INV0878,Delhi Branch,Delhi,Groceries,4767.0,3,14301.0,2026-08-19,Debit Card
INV0879,Pune Branch,Pune,Clothing,533.77,2,1067.54,2026-07-12,Cash
INV0880,Pune Branch,Pune,Clothing,5197.46,2,10394.92,2026-03-10,Credit Card
INV0881,Hyderabad Branch,Hyderabad,Clothing,8694.49,3,26083.47,2026-05-26,Credit Card
INV0882,Pune Branch,Pune,Home Appliances,45815.36,1,45815.36,2026-11-10,Credit Card
INV0883,Chennai Branch,Chennai,Groceries,3578.79,3,10736.37,2026-05-20,Cash
INV0884,Hyderabad Branch,Hyderabad,Beauty & Personal Care,3762.64,2,7525.28,2026-01-20,Debit Card
INV0885,Mumbai Branch,Mumbai,Groceries,4873.49,2,9746.98,2026-03-31,Cash
INV0886,Delhi Branch,Delhi,Groceries,244.63,9,2201.67,2026-08-06,Credit Card
INV0887,Delhi Branch,Delhi,Electronics,74027.4,3,222082.2,2026-08-18,Credit Card
INV0888,Mumbai Branch,Mumbai,Electronics,63824.85,3,191474.55,2026-12-26,UPI
INV0889,Mumbai Branch,Mumbai,Beauty & Personal Care,7438.55,3,22315.65,2026-12-07,Credit Card
INV0890,Pune Branch,Pune,Clothing,3280.84,1,3280.84,2026-07-13,Credit Card
INV0891,Delhi Branch,Delhi,Groceries,755.17,10,7551.7,2026-07-22,Credit Card
INV0892,Chennai Branch,Chennai,Beauty & Personal Care,5340.19,3,16020.57,2026-10-20,UPI
INV0893,Delhi Branch,Delhi,Clothing,6335.56,4,25342.24,2026-01-18,Cash
INV0894,Mumbai Branch,Mumbai,Electronics,39619.06,2,79238.12,2026-08-06,Cash
INV0895,Bangalore Branch,Bangalore,Groceries,4626.86,5,23134.3,2026-06-23,UPI
INV0896,Chennai Branch,Chennai,Electronics,46810.0,2,93620.0,2026-10-13,Credit Card
INV0897,Delhi Branch,Delhi,Home Appliances,16242.13,1,16242.13,2026-10-20,UPI
INV0898,Mumbai Branch,Mumbai,Groceries,2030.33,6,12181.98,2026-08-28,Credit Card
INV0899,Mumbai Branch,Mumbai,Electronics,10705.39,3,32116.17,2026-08-28,Cash
INV0900,Hyderabad Branch,Hyderabad,Electronics,15069.7,1,15069.7,2026-09-10,Debit Card
INV0901,Hyderabad Branch,Hyderabad,Home Appliances,8024.15,1,8024.15,2026-07-31,Debit Card
INV0902,Delhi Branch,Delhi,Electronics,60923.62,3,182770.86,2026-03-25,UPI
INV0903,Mumbai Branch,Mumbai,Beauty & Personal Care,5668.5,3,17005.5,2026-04-14,Credit Card
INV0904,Hyderabad Branch,Hyderabad,Electronics,40151.6,3,120454.8,2026-09-28,UPI
INV0905,Chennai Branch,Chennai,Home Appliances,19344.02,2,38688.04,2026-08-14,Debit Card
INV0906,Pune Branch,Pune,Clothing,8121.38,4,32485.52,2026-03-28,Cash
INV0907,Hyderabad Branch,Hyderabad,Clothing,9810.99,5,49054.95,2026-11-17,UPI
INV0908,Mumbai Branch,Mumbai,Electronics,66187.5,2,132375.0,2026-12-24,Credit Card
INV0909,Delhi Branch,Delhi,Beauty & Personal Care,4421.43,2,8842.86,2026-08-17,UPI
INV0910,Delhi Branch,Delhi,Sports & Fitness,16451.74,3,49355.22,2026-03-25,Cash
INV0911,Bangalore Branch,Bangalore,Electronics,38738.9,1,38738.9,2026-12-09,UPI
INV0912,Bangalore Branch,Bangalore,Electronics,36010.13,2,72020.26,2026-03-28,Credit Card
INV0913,Chennai Branch,Chennai,Sports & Fitness,17349.01,3,52047.03,2026-06-07,Cash
INV0914,Chennai Branch,Chennai,Clothing,4820.58,1,4820.58,2026-11-10,Cash
INV0915,Chennai Branch,Chennai,Electronics,30176.72,3,90530.16,2026-07-10,Debit Card
INV0916,Chennai Branch,Chennai,Electronics,23424.42,2,46848.84,2026-03-30,Credit Card
INV0917,Mumbai Branch,Mumbai,Home Appliances,26416.38,1,26416.38,2026-01-30,Credit Card
INV0918,Mumbai Branch,Mumbai,Home Appliances,27697.65,1,27697.65,2026-05-12,UPI
INV0919,Delhi Branch,Delhi,Home Appliances,33362.6,3,100087.8,2026-09-03,Credit Card
INV0920,Hyderabad Branch,Hyderabad,Sports & Fitness,8780.9,4,35123.6,2026-09-18,UPI
INV0921,Mumbai Branch,Mumbai,Clothing,2848.7,4,11394.8,2026-03-23,UPI
INV0922,Bangalore Branch,Bangalore,Groceries,4340.87,5,21704.35,2026-02-27,Credit Card
INV0923,Pune Branch,Pune,Clothing,4348.21,4,17392.84,2026-09-14,Credit Card
INV0924,Hyderabad Branch,Hyderabad,Groceries,4618.57,5,23092.85,2026-02-28,Cash
INV0925,Mumbai Branch,Mumbai,Groceries,1076.4,4,4305.6,2026-01-24,Credit Card
INV0926,Delhi Branch,Delhi,Electronics,42356.26,1,42356.26,2026-06-27,Cash
INV0927,Mumbai Branch,Mumbai,Groceries,2706.24,3,8118.72,2026-07-28,Cash
INV0928,Bangalore Branch,Bangalore,Home Appliances,41603.74,3,124811.22,2026-03-30,Cash
INV0929,Pune Branch,Pune,Electronics,11102.77,2,22205.54,2026-03-19,Debit Card
INV0930,Bangalore Branch,Bangalore,Clothing,10946.26,1,10946.26,2026-03-28,Cash
INV0931,Delhi Branch,Delhi,Home Appliances,27039.98,3,81119.94,2026-05-06,Cash
INV0932,Delhi Branch,Delhi,Home Appliances,29719.36,1,29719.36,2026-01-04,Credit Card
INV0933,Hyderabad Branch,Hyderabad,Beauty & Personal Care,4130.31,3,12390.93,2026-01-05,Cash
INV0934,Bangalore Branch,Bangalore,Beauty & Personal Care,384.6,1,384.6,2026-05-16,UPI
INV0935,Bangalore Branch,Bangalore,Home Appliances,25357.44,2,50714.88,2026-01-08,Cash
INV0936,Mumbai Branch,Mumbai,Electronics,20355.38,2,40710.76,2026-04-27,Debit Card
INV0937,Chennai Branch,Chennai,Clothing,4309.45,5,21547.25,2026-08-01,Debit Card
INV0938,Mumbai Branch,Mumbai,Home Appliances,32805.98,3,98417.94,2026-01-12,Credit Card
INV0939,Chennai Branch,Chennai,Groceries,2513.6,9,22622.4,2026-08-14,Credit Card
INV0940,Mumbai Branch,Mumbai,Electronics,7716.79,1,7716.79,2026-08-15,Credit Card
INV0941,Delhi Branch,Delhi,Groceries,411.55,1,411.55,2026-07-29,UPI
INV0942,Bangalore Branch,Bangalore,Clothing,2472.2,5,12361.0,2026-08-17,Credit Card
INV0943,Mumbai Branch,Mumbai,Groceries,994.88,10,9948.8,2026-10-23,UPI
INV0944,Hyderabad Branch,Hyderabad,Electronics,45935.92,1,45935.92,2026-01-26,Credit Card
INV0945,Hyderabad Branch,Hyderabad,Beauty & Personal Care,1504.73,1,1504.73,2026-03-03,Credit Card
INV0946,Delhi Branch,Delhi,Sports & Fitness,17669.87,3,53009.61,2026-04-26,Debit Card
INV0947,Pune Branch,Pune,Electronics,16364.24,1,16364.24,2026-09-09,Debit Card
INV0948,Bangalore Branch,Bangalore,Sports & Fitness,2095.29,1,2095.29,2026-11-15,UPI
INV0949,Bangalore Branch,Bangalore,Electronics,65780.35,3,197341.05,2026-12-02,UPI
INV0950,Delhi Branch,Delhi,Sports & Fitness,6117.95,2,12235.9,2026-08-01,UPI
INV0951,Hyderabad Branch,Hyderabad,Sports & Fitness,8680.83,1,8680.83,2026-05-30,Credit Card
INV0952,Delhi Branch,Delhi,Electronics,71959.76,2,143919.52,2026-05-31,UPI
INV0953,Delhi Branch,Delhi,Beauty & Personal Care,7560.52,2,15121.04,2026-01-22,Credit Card
INV0954,Mumbai Branch,Mumbai,Sports & Fitness,14383.86,3,43151.58,2026-06-19,UPI
INV0955,Chennai Branch,Chennai,Sports & Fitness,1658.1,4,6632.4,2026-07-07,Debit Card
INV0956,Chennai Branch,Chennai,Sports & Fitness,11988.8,1,11988.8,2026-03-18,Debit Card
INV0957,Bangalore Branch,Bangalore,Clothing,11872.21,4,47488.84,2026-10-08,Credit Card
INV0958,Hyderabad Branch,Hyderabad,Electronics,71061.18,3,213183.54,2026-10-24,Credit Card
INV0959,Hyderabad Branch,Hyderabad,Beauty & Personal Care,937.42,3,2812.26,2026-04-21,Credit Card
INV0960,Hyderabad Branch,Hyderabad,Home Appliances,20402.4,3,61207.2,2026-11-30,UPI
INV0961,Hyderabad Branch,Hyderabad,Home Appliances,16461.3,2,32922.6,2026-02-09,UPI
INV0962,Hyderabad Branch,Hyderabad,Groceries,692.15,5,3460.75,2026-11-29,UPI
INV0963,Mumbai Branch,Mumbai,Clothing,8429.14,5,42145.7,2026-10-08,Credit Card
INV0964,Mumbai Branch,Mumbai,Electronics,21119.55,2,42239.1,2026-03-23,Cash
INV0965,Chennai Branch,Chennai,Beauty & Personal Care,2824.44,5,14122.2,2026-08-26,Credit Card
INV0966,Hyderabad Branch,Hyderabad,Electronics,7504.63,3,22513.89,2026-04-24,Cash
INV0967,Chennai Branch,Chennai,Home Appliances,25400.41,3,76201.23,2026-10-19,Debit Card
INV0968,Mumbai Branch,Mumbai,Beauty & Personal Care,1349.53,2,2699.06,2026-02-28,Credit Card
INV0969,Hyderabad Branch,Hyderabad,Clothing,5355.46,2,10710.92,2026-03-31,Cash
INV0970,Mumbai Branch,Mumbai,Clothing,1977.1,5,9885.5,2026-04-23,Credit Card
INV0971,Delhi Branch,Delhi,Groceries,4771.56,7,33400.92,2026-03-14,Debit Card
INV0972,Mumbai Branch,Mumbai,Sports & Fitness,3156.16,2,6312.32,2026-05-02,Cash
INV0973,Mumbai Branch,Mumbai,Beauty & Personal Care,4222.91,2,8445.82,2026-08-08,Credit Card
INV0974,Chennai Branch,Chennai,Groceries,1025.05,8,8200.4,2026-08-20,UPI
INV0975,Delhi Branch,Delhi,Electronics,6466.05,1,6466.05,2026-07-22,Debit Card
INV0976,Pune Branch,Pune,Electronics,15811.3,1,15811.3,2026-03-11,UPI
INV0977,Hyderabad Branch,Hyderabad,Clothing,940.86,4,3763.44,2026-03-15,Cash
INV0978,Hyderabad Branch,Hyderabad,Sports & Fitness,3046.13,2,6092.26,2026-12-02,UPI
INV0979,Hyderabad Branch,Hyderabad,Beauty & Personal Care,3998.52,4,15994.08,2026-04-02,UPI
INV0980,Mumbai Branch,Mumbai,Electronics,49164.71,2,98329.42,2026-02-07,UPI
INV0981,Chennai Branch,Chennai,Beauty & Personal Care,789.98,5,3949.9,2026-06-15,Cash
INV0982,Bangalore Branch,Bangalore,Groceries,2233.04,6,13398.24,2026-01-03,Credit Card
INV0983,Bangalore Branch,Bangalore,Beauty & Personal Care,4691.85,5,23459.25,2026-05-06,Credit Card
INV0984,Hyderabad Branch,Hyderabad,Groceries,1209.42,9,10884.78,2026-11-09,Cash
INV0985,Mumbai Branch,Mumbai,Home Appliances,19231.84,1,19231.84,2026-04-08,Credit Card
INV0986,Chennai Branch,Chennai,Sports & Fitness,1715.15,4,6860.6,2026-09-14,Credit Card
INV0987,Delhi Branch,Delhi,Groceries,1139.65,8,9117.2,2026-06-28,Credit Card
INV0988,Mumbai Branch,Mumbai,Home Appliances,23870.89,1,23870.89,2026-05-10,Cash
INV0989,Delhi Branch,Delhi,Sports & Fitness,19811.71,1,19811.71,2026-08-30,Credit Card
INV0990,Bangalore Branch,Bangalore,Electronics,74722.87,1,74722.87,2026-08-06,Cash
INV0991,Pune Branch,Pune,Electronics,73487.93,1,73487.93,2026-04-27,UPI
INV0992,Bangalore Branch,Bangalore,Home Appliances,21731.23,2,43462.46,2026-03-23,UPI
INV0993,Bangalore Branch,Bangalore,Groceries,449.37,10,4493.7,2026-12-01,Debit Card
INV0994,Mumbai Branch,Mumbai,Electronics,24809.15,2,49618.3,2026-03-03,Cash
INV0995,Chennai Branch,Chennai,Clothing,3081.26,1,3081.26,2026-12-17,Cash
INV0996,Hyderabad Branch,Hyderabad,Beauty & Personal Care,211.6,3,634.8,2026-06-21,Debit Card
INV0997,Pune Branch,Pune,Groceries,521.41,3,1564.23,2026-12-30,Cash
INV0998,Mumbai Branch,Mumbai,Groceries,2293.3,9,20639.7,2026-05-09,Credit Card
INV0999,Chennai Branch,Chennai,Beauty & Personal Care,2783.33,1,2783.33,2026-07-26,UPI
INV1000,Delhi Branch,Delhi,Clothing,2410.14,4,9640.56,2026-08-13,Credit Card
